Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_in Thousands
3883,Kids,Soccer,Premier III,M,0.0,8737.43,0.0,0.0,2025/05/10,Retail,Delhi,-1174.75,0.0
2012,Men,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,2025/03/30,Retail,Bangalore,-685.96,0.0
3885,Men,Training,Metcon 7,XL,2.0,6110.030000000001,0.0,0.0,2024/11/10,Online,Bangalore,-512.97,0.0
3886,Kids,Basketball,Kyrie Flytrap,8,0.0,4967.69,0.0,0.0,2025-01-16,Retail,Delhi,-136.16,0.0
3887,Women,Basketball,Zoom Freak,10,4.0,6110.030000000001,0.0,0.0,07-06-2025,Online,Mumbai,3824.51,0.0
3888,Kids,Training,ZoomX Invincible,Unknown,0.0,3737.67,0.0,0.0,2024-12-30,Online,Mumbai,-341.37,0.0
3889,Kids,Soccer,Phantom GT,Unknown,0.0,8925.29,0.05,0.0,24-07-2024,Online,Kolkata,-407.63,0.0
3890,Women,Training,ZoomX Invincible,XL,0.0,4392.78,0.0,0.0,2025-01-10,Online,Delhi,676.44,0.0
3891,Men,Training,ZoomX Invincible,L,0.0,9453.17,0.0,0.0,2025-02-13,Retail,Bangalore,3832.99,0.0
3893,Men,Basketball,Air Jordan,Unknown,0.0,6110.030000000001,1.22,0.0,2025-07-13,Retail,Delhi,2784.1,0.0
3894,Women,Soccer,Premier III,11,-1.0,5255.98,1.03,157.68,2024-06-08,Online,Pune,-1067.96,0.15768000000000001
3895,Men,Soccer,Tiempo Legend,XL,-1.0,6110.030000000001,0.0,0.0,2025/02/15,Online,Hyderabad,366.35,0.0
3898,Men,Basketball,LeBron 20,L,1.0,6110.030000000001,0.07,0.0,2025/02/27,Retail,Hyderabad,1353.92,0.0
3900,Men,Basketball,Zoom Freak,M,3.0,9599.44,0.0,0.0,01-11-2024,Retail,Delhi,-553.3,0.0
3901,Men,Running,Air Zoom,XL,0.0,6110.030000000001,0.12,0.0,30-04-2025,Retail,Mumbai,1461.25,0.0
3902,Men,Running,Pegasus Turbo,XL,0.0,6110.030000000001,0.85,0.0,02-01-2025,Online,Kolkata,3175.54,0.0
3904,Kids,Soccer,Phantom GT,L,2.0,7775.87,0.0,0.0,2025-05-28,Retail,Bangalore,1143.11,0.0
3905,Women,Soccer,Tiempo Legend,7,0.0,6110.030000000001,0.0,0.0,10-12-2024,Retail,Kolkata,3926.59,0.0
3906,Men,Lifestyle,Dunk Low,XL,4.0,7588.77,0.14,26105.37,2024/09/04,Online,Hyderabad,3435.73,26.10537
3908,Women,Running,Free RN,Unknown,0.0,3253.63,0.0,0.0,18-03-2025,Retail,Kolkata,389.71,0.0
3910,Men,Basketball,Zoom Freak,XL,0.0,2913.15,0.0,0.0,13-03-2025,Online,Pune,1834.09,0.0
3911,Men,Soccer,Premier III,M,1.0,5598.98,0.0,0.0,2025/05/07,Retail,Mumbai,3070.67,0.0
3912,Kids,Basketball,LeBron 20,L,-1.0,6977.03,0.0,0.0,31-05-2025,Online,Pune,-670.41,0.0
3913,Kids,Training,ZoomX Invincible,XL,1.0,5255.09,0.0,0.0,2024-06-12,Retail,Delhi,2941.84,0.0
3914,Kids,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,0.0,0.0,2024/10/29,Retail,Delhi,1253.02,0.0
3915,Men,Running,Free RN,M,2.0,7962.36,0.0,0.0,12-03-2025,Online,Pune,3067.47,0.0
3917,Women,Running,React Infinity,L,0.0,4726.33,0.0,0.0,2024-10-02,Online,Pune,3551.31,0.0
2032,Kids,Lifestyle,Waffle One,6,-1.0,6110.030000000001,0.0,0.0,2025/03/08,Retail,Bangalore,2281.5,0.0
3920,Women,Running,Air Zoom,L,0.0,5540.68,0.0,0.0,2025-06-09,Online,Pune,1252.12,0.0
3921,Kids,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,0.0,0.0,2025/05/23,Retail,Hyderabad,3939.3,0.0
3923,Men,Basketball,LeBron 20,XL,0.0,2187.01,0.0,0.0,21-01-2025,Online,Kolkata,-197.46,0.0
3924,Women,Running,Pegasus Turbo,L,0.0,4809.5,0.0,0.0,2024-03-26,Online,Kolkata,3090.67,0.0
3925,Kids,Basketball,LeBron 20,M,2.0,6110.030000000001,0.23,0.0,19-04-2025,Retail,Hyderabad,36.04,0.0
3926,Men,Lifestyle,Dunk Low,XL,2.0,4791.86,0.0,0.0,2024-11-08,Online,Mumbai,2972.86,0.0
3927,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.0,0.0,2025/04/10,Retail,Bangalore,999.67,0.0
3929,Kids,Running,Free RN,Unknown,1.0,4199.97,0.9,420.0,14-05-2025,Retail,Mumbai,-861.44,0.42
3930,Men,Soccer,Phantom GT,7,0.0,3606.77,0.0,0.0,2025/02/08,Retail,Mumbai,3624.68,0.0
3932,Kids,Training,SuperRep Go,L,4.0,4520.97,0.54,8318.58,2025/06/10,Retail,Bangalore,1289.36,8.31858
3933,Men,Training,SuperRep Go,XL,4.0,6110.030000000001,0.0,0.0,2025-01-25,Online,Pune,1348.54,0.0
3935,Women,Running,React Infinity,M,0.0,6110.030000000001,0.0,0.0,2025/07/22,Retail,Pune,-833.94,0.0
3936,Kids,Lifestyle,Blazer Mid,M,3.0,3544.33,0.0,0.0,2023-07-28,Retail,Pune,1983.5,0.0
3937,Women,Running,React Infinity,M,0.0,9550.19,0.0,0.0,07-12-2024,Online,Hyderabad,-638.36,0.0
3939,Women,Training,ZoomX Invincible,M,0.0,6110.030000000001,0.0,0.0,2025/01/22,Online,Bangalore,2219.59,0.0
3940,Kids,Running,React Infinity,11,0.0,6110.030000000001,0.0,0.0,2024-12-30,Online,Hyderabad,491.15,0.0
3942,Men,Lifestyle,Blazer Mid,M,1.0,3283.25,0.0,0.0,2024-04-27,Online,Delhi,-938.81,0.0
3944,Men,Training,Metcon 7,Unknown,0.0,6110.030000000001,0.04,0.0,2024/10/12,Online,Bangalore,-151.58,0.0
2002,Kids,Soccer,Phantom GT,XL,0.0,6110.030000000001,0.0,0.0,2025-05-16,Online,Delhi,-789.24,0.0
3946,Men,Training,SuperRep Go,Unknown,-1.0,6110.030000000001,0.0,0.0,2024-08-23,Retail,Kolkata,3250.78,0.0
3947,Men,Training,SuperRep Go,Unknown,2.0,6110.030000000001,0.0,0.0,2024/07/29,Retail,Kolkata,3354.76,0.0
2003,Women,Lifestyle,Waffle One,Unknown,0.0,7203.25,0.0,0.0,2025-03-03,Online,Kolkata,-23.38,0.0
3950,Kids,Running,React Infinity,XL,0.0,3474.66,0.0,0.0,02-07-2025,Online,Kolkata,474.81,0.0
3951,Women,Soccer,Mercurial Superfly,Unknown,0.0,6110.030000000001,0.0,0.0,31-12-2024,Online,Delhi,1982.85,0.0
3952,Women,Soccer,Mercurial Superfly,12,0.0,6110.030000000001,0.83,0.0,29-06-2025,Online,Mumbai,3142.6,0.0
3953,Women,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.0,0.0,14-01-2025,Retail,Delhi,2004.93,0.0
2042,Kids,Soccer,Tiempo Legend,L,4.0,8290.97,0.0,0.0,30-12-2024,Online,Delhi,-84.8,0.0
3955,Kids,Training,SuperRep Go,XL,3.0,6110.030000000001,0.0,0.0,16-01-2025,Retail,Pune,1798.76,0.0
3956,Women,Lifestyle,Air Force 1,Unknown,2.0,6110.030000000001,0.0,0.0,06-03-2025,Online,Hyderabad,2842.28,0.0
3957,Men,Lifestyle,Waffle One,XL,0.0,2113.01,1.14,0.0,26-06-2025,Online,Hyderabad,2404.92,0.0
3958,Women,Lifestyle,Dunk Low,Unknown,4.0,8614.93,0.0,0.0,2024-03-23,Retail,Kolkata,-312.44,0.0
3959,Kids,Lifestyle,Dunk Low,M,4.0,6091.98,0.0,0.0,12-01-2025,Retail,Mumbai,2494.96,0.0
3960,Women,Lifestyle,Dunk Low,9,0.0,2451.47,0.0,0.0,2025/06/22,Retail,Mumbai,1850.9,0.0
3961,Kids,Lifestyle,Waffle One,Unknown,0.0,3369.14,0.0,0.0,2025/03/28,Online,Hyderabad,3888.52,0.0
2041,Kids,Soccer,Tiempo Legend,M,-1.0,4414.63,0.0,0.0,2025-02-27,Online,Bangalore,1709.18,0.0
3964,Women,Training,ZoomX Invincible,XL,-1.0,6110.030000000001,0.0,0.0,2025/01/03,Retail,Kolkata,117.6,0.0
3968,Kids,Lifestyle,Waffle One,M,0.0,8141.77,0.0,0.0,05-12-2024,Retail,Bangalore,774.01,0.0
3969,Women,Lifestyle,Waffle One,XL,0.0,7922.86,0.0,0.0,2023-08-04,Retail,Mumbai,3753.92,0.0
3970,Men,Soccer,Phantom GT,L,0.0,9990.8,0.0,0.0,2025-06-29,Retail,Kolkata,3351.31,0.0
3971,Kids,Training,Metcon 7,6,0.0,6110.030000000001,0.95,0.0,11-02-2025,Retail,Bangalore,3840.73,0.0
3972,Men,Running,Pegasus Turbo,XL,1.0,6110.030000000001,0.0,0.0,2024/12/20,Retail,Bangalore,1990.32,0.0
3974,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,0.0,2024-03-22,Retail,Delhi,97.6,0.0
3975,Women,Soccer,Tiempo Legend,M,3.0,6110.030000000001,0.0,0.0,22-03-2025,Retail,Mumbai,1293.38,0.0
3976,Men,Training,SuperRep Go,L,4.0,7534.51,1.05,-1506.9,12-12-2024,Retail,Delhi,778.13,-1.5069000000000001
3977,Men,Soccer,Mercurial Superfly,L,0.0,7483.74,0.21,0.0,2025/05/11,Online,Delhi,2545.49,0.0
3978,Women,Training,Flex Trainer,Unknown,2.0,9847.52,0.0,0.0,2024-09-11,Retail,Delhi,754.75,0.0
3979,Men,Training,ZoomX Invincible,M,3.0,6110.030000000001,0.5,0.0,11-06-2025,Online,Pune,896.9,0.0
3980,Men,Training,SuperRep Go,10,0.0,6110.030000000001,0.0,0.0,2025/07/07,Retail,Hyderabad,-223.3,0.0
3981,Men,Soccer,Premier III,L,0.0,4007.55,1.02,0.0,2023-12-21,Online,Delhi,90.51,0.0
3982,Men,Basketball,Zoom Freak,L,0.0,8006.71,0.0,0.0,2024/10/16,Online,Bangalore,1486.86,0.0
2048,Kids,Basketball,Air Jordan,XL,2.0,8918.66,1.19,-3389.09,2024-02-14,Retail,Delhi,1889.03,-3.38909
3986,Kids,Running,Air Zoom,L,1.0,6110.030000000001,0.0,0.0,2024/11/10,Retail,Mumbai,681.84,0.0
3987,Kids,Basketball,Zoom Freak,L,2.0,6110.030000000001,0.0,0.0,2024/08/18,Retail,Hyderabad,3908.61,0.0
3988,Kids,Lifestyle,Blazer Mid,M,4.0,7945.46,0.67,10488.01,10-10-2024,Online,Pune,3698.62,10.488010000000001
3989,Men,Training,Metcon 7,L,-1.0,6110.030000000001,0.0,0.0,2024/10/20,Online,Bangalore,1005.26,0.0
3991,Men,Training,ZoomX Invincible,Unknown,0.0,6110.030000000001,0.1,0.0,19-07-2025,Online,Bangalore,97.51,0.0
3992,Men,Lifestyle,Dunk Low,XL,-1.0,4431.62,0.0,0.0,2025/01/13,Online,Pune,-907.76,0.0
3993,Kids,Lifestyle,Blazer Mid,7,-1.0,6110.030000000001,0.0,0.0,25-04-2025,Retail,Hyderabad,1060.98,0.0
3994,Kids,Basketball,Air Jordan,Unknown,4.0,6110.030000000001,0.0,0.0,2025-04-12,Retail,Bangalore,-97.39,0.0
3997,Women,Lifestyle,Waffle One,M,4.0,6110.030000000001,0.0,0.0,2024-01-24,Retail,Hyderabad,-484.62,0.0
3999,Kids,Lifestyle,Blazer Mid,7,0.0,6110.030000000001,0.27,0.0,16-09-2024,Online,Kolkata,1484.61,0.0
4000,Women,Basketball,Air Jordan,M,-1.0,6110.030000000001,0.11,0.0,2025/01/09,Retail,Kolkata,309.79,0.0
4002,Kids,Soccer,Mercurial Superfly,M,0.0,6056.88,0.0,0.0,03-11-2024,Retail,Mumbai,2114.03,0.0
4003,Men,Lifestyle,Air Force 1,L,0.0,7165.28,1.17,0.0,03-02-2025,Retail,Mumbai,839.48,0.0
4004,Men,Basketball,Air Jordan,XL,0.0,6110.030000000001,0.06,0.0,14-04-2025,Retail,Delhi,-748.58,0.0
4005,Kids,Training,Metcon 7,M,0.0,3730.58,0.0,0.0,2024-11-30,Online,Delhi,1784.38,0.0
4007,Kids,Soccer,Premier III,XL,0.0,6110.030000000001,0.0,0.0,10-01-2025,Retail,Pune,1746.06,0.0
4008,Men,Basketball,LeBron 20,9,3.0,7737.27,0.07,21586.98,2023-12-15,Retail,Hyderabad,180.31,21.58698
4009,Kids,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.0,0.0,2024-03-30,Retail,Mumbai,-737.91,0.0
2046,Men,Training,ZoomX Invincible,M,-1.0,5091.2,0.0,0.0,10-07-2025,Retail,Pune,1544.79,0.0
4011,Women,Running,Air Zoom,M,4.0,4909.56,0.0,0.0,2025-07-04,Retail,Bangalore,2934.53,0.0
4012,Men,Basketball,Zoom Freak,Unknown,0.0,5879.06,0.47,0.0,28-05-2025,Retail,Hyderabad,2129.44,0.0
4013,Women,Basketball,LeBron 20,10,2.0,3794.99,0.0,0.0,2025/07/04,Online,Hyderabad,1398.9,0.0
4014,Kids,Running,Air Zoom,L,0.0,6110.030000000001,0.0,0.0,2024/08/04,Retail,Hyderabad,563.6,0.0
4015,Men,Lifestyle,Air Force 1,L,4.0,5505.76,0.0,0.0,2025/07/05,Online,Bangalore,1194.93,0.0
2021,Kids,Lifestyle,Waffle One,XL,0.0,4561.67,0.0,0.0,2024-02-13,Online,Pune,1720.61,0.0
4017,Kids,Training,Metcon 7,XL,0.0,9229.7,0.0,0.0,20-03-2025,Online,Mumbai,1178.1,0.0
4019,Women,Soccer,Tiempo Legend,10,-1.0,6110.030000000001,0.66,0.0,2024-10-27,Online,Bangalore,171.8,0.0
4022,Kids,Training,Metcon 7,L,0.0,6110.030000000001,0.0,0.0,2024/12/21,Online,Bangalore,2380.63,0.0
4023,Women,Running,Free RN,XL,0.0,2376.12,0.76,0.0,2024-11-28,Online,Hyderabad,1267.41,0.0
4024,Men,Training,Metcon 7,M,0.0,6110.030000000001,0.0,0.0,29-08-2024,Retail,Bangalore,-738.85,0.0
4025,Women,Basketball,Kyrie Flytrap,L,0.0,2265.37,0.0,0.0,2024-06-25,Retail,Kolkata,2946.35,0.0
4026,Men,Basketball,Zoom Freak,XL,0.0,3731.78,1.12,0.0,17-02-2025,Online,Hyderabad,-885.09,0.0
4028,Women,Running,Pegasus Turbo,9,3.0,6110.030000000001,1.06,0.0,12-01-2025,Retail,Delhi,2568.4,0.0
4029,Kids,Training,Flex Trainer,XL,0.0,6110.030000000001,0.0,0.0,2025/06/29,Retail,Bangalore,3231.16,0.0
4030,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,2025-04-28,Online,Kolkata,1865.56,0.0
2020,Men,Running,Air Zoom,12,2.0,5614.96,0.0,0.0,2025/03/05,Online,Kolkata,671.98,0.0
4035,Women,Training,ZoomX Invincible,L,0.0,6110.030000000001,0.87,0.0,11-01-2025,Retail,Delhi,2738.44,0.0
4037,Women,Basketball,LeBron 20,XL,0.0,6110.030000000001,0.74,0.0,2023-08-08,Retail,Delhi,776.81,0.0
4038,Kids,Running,Pegasus Turbo,Unknown,0.0,5349.1,0.0,0.0,2025/03/04,Retail,Pune,1724.16,0.0
4039,Women,Lifestyle,Air Force 1,L,0.0,5103.01,0.0,0.0,06-12-2024,Online,Delhi,-134.82,0.0
2041,Men,Training,Metcon 7,12,0.0,6110.030000000001,0.35,0.0,2025/07/05,Online,Hyderabad,1727.5,0.0
4041,Men,Running,Pegasus Turbo,Unknown,2.0,6110.030000000001,0.0,0.0,2024/09/09,Online,Mumbai,3221.72,0.0
4043,Kids,Running,Air Zoom,Unknown,4.0,5235.22,0.51,10261.03,28-05-2025,Online,Hyderabad,3321.49,10.26103
4044,Women,Training,Flex Trainer,Unknown,0.0,6687.28,0.0,0.0,2024/08/07,Online,Pune,2636.12,0.0
2003,Women,Soccer,Premier III,L,0.0,6110.030000000001,0.56,0.0,2024/08/03,Online,Kolkata,2353.41,0.0
4046,Women,Running,React Infinity,L,0.0,5140.99,0.0,0.0,20-02-2025,Online,Pune,999.97,0.0
4050,Women,Running,Pegasus Turbo,XL,0.0,3750.77,0.0,0.0,2025/02/27,Online,Bangalore,-171.08,0.0
4051,Kids,Training,Metcon 7,Unknown,0.0,7986.76,0.0,0.0,2024/10/11,Online,Hyderabad,944.54,0.0
4052,Kids,Training,Flex Trainer,L,0.0,6952.66,0.0,0.0,2025/01/19,Online,Hyderabad,1624.3,0.0
4053,Women,Soccer,Phantom GT,6,2.0,6110.030000000001,0.0,0.0,02-03-2025,Retail,Pune,21.13,0.0
4054,Women,Lifestyle,Waffle One,Unknown,0.0,3394.38,0.75,0.0,2024-05-09,Online,Mumbai,-401.5,0.0
4056,Kids,Running,Air Zoom,8,0.0,6110.030000000001,0.0,0.0,2024/12/13,Retail,Hyderabad,3732.77,0.0
4057,Kids,Basketball,Kyrie Flytrap,M,0.0,6110.030000000001,0.0,0.0,2023-09-22,Retail,Delhi,2575.38,0.0
4058,Kids,Basketball,Kyrie Flytrap,L,0.0,6110.030000000001,0.34,0.0,13-11-2024,Online,Delhi,153.9,0.0
4059,Kids,Basketball,Air Jordan,L,1.0,9700.41,1.24,-2328.1,03-02-2025,Retail,Delhi,1000.57,-2.3281
4060,Women,Soccer,Tiempo Legend,L,-1.0,8655.46,0.9,-865.55,20-08-2024,Online,Pune,3159.11,-0.8655499999999999
4062,Men,Basketball,Zoom Freak,M,0.0,6110.030000000001,0.48,0.0,17-05-2025,Online,Mumbai,505.51,0.0
4064,Men,Basketball,Air Jordan,L,4.0,6110.030000000001,0.38,0.0,2024/09/24,Retail,Hyderabad,587.63,0.0
4065,Women,Basketball,LeBron 20,XL,0.0,7881.81,0.0,0.0,2024/12/08,Online,Pune,1067.59,0.0
4066,Kids,Running,React Infinity,L,4.0,6599.26,0.85,3959.56,29-06-2025,Retail,Bangalore,3344.47,3.9595599999999997
4067,Men,Soccer,Mercurial Superfly,M,4.0,7408.31,0.0,0.0,17-05-2025,Online,Bangalore,1974.4,0.0
2030,Women,Soccer,Premier III,L,0.0,9804.64,0.71,0.0,2025-02-08,Online,Bangalore,635.57,0.0
4070,Kids,Basketball,Air Jordan,L,0.0,6966.16,0.24,0.0,23-10-2024,Retail,Pune,2671.6,0.0
4072,Men,Soccer,Premier III,Unknown,0.0,6110.030000000001,0.0,0.0,20-05-2025,Online,Pune,3542.88,0.0
4073,Kids,Training,Flex Trainer,M,2.0,5732.59,0.0,0.0,2024/11/30,Online,Kolkata,3353.3,0.0
4074,Kids,Basketball,LeBron 20,L,0.0,8673.78,0.0,0.0,2024-03-28,Retail,Mumbai,-286.0,0.0
4075,Kids,Running,Free RN,XL,-1.0,6110.030000000001,0.0,0.0,2025/05/30,Online,Delhi,2484.0,0.0
4076,Kids,Basketball,LeBron 20,Unknown,0.0,6110.030000000001,0.33,0.0,2025/04/03,Online,Kolkata,925.71,0.0
4078,Women,Lifestyle,Air Force 1,9,0.0,6110.030000000001,0.56,0.0,01-01-2025,Online,Mumbai,2742.28,0.0
4079,Kids,Lifestyle,Waffle One,XL,0.0,6110.030000000001,1.03,0.0,2024/11/21,Retail,Delhi,2083.6,0.0
4080,Kids,Training,Flex Trainer,Unknown,0.0,8515.92,0.0,0.0,2024-11-27,Retail,Hyderabad,255.47,0.0
4082,Kids,Soccer,Mercurial Superfly,M,0.0,8233.64,0.0,0.0,2025/04/07,Retail,Bangalore,3007.26,0.0
4083,Men,Training,Flex Trainer,L,0.0,8711.81,0.0,0.0,2025-03-29,Online,Bangalore,-773.05,0.0
4085,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,1.19,0.0,21-01-2025,Online,Bangalore,1897.69,0.0
4086,Women,Running,Air Zoom,XL,3.0,4537.02,0.0,0.0,2025-04-03,Online,Pune,-195.0,0.0
4087,Men,Basketball,LeBron 20,Unknown,0.0,6110.030000000001,1.09,0.0,2024-03-13,Retail,Hyderabad,3939.54,0.0
4088,Men,Training,Flex Trainer,M,2.0,5649.73,0.41,6666.68,16-03-2025,Retail,Mumbai,1548.1,6.66668
4089,Women,Running,React Infinity,Unknown,0.0,6110.030000000001,0.0,0.0,15-02-2025,Online,Bangalore,2854.02,0.0
4090,Men,Lifestyle,Air Force 1,L,0.0,5109.51,0.0,0.0,2025/06/26,Retail,Delhi,-1164.28,0.0
4092,Women,Lifestyle,Air Force 1,XL,-1.0,9861.8,0.0,0.0,2024/10/23,Online,Delhi,48.02,0.0
4094,Kids,Soccer,Tiempo Legend,9,0.0,4094.79,0.0,0.0,18-05-2025,Online,Hyderabad,2779.39,0.0
4096,Women,Soccer,Phantom GT,8,0.0,6110.030000000001,0.0,0.0,2024-04-03,Online,Pune,3865.04,0.0
4097,Men,Basketball,Kyrie Flytrap,XL,0.0,3443.1,0.0,0.0,17-09-2024,Retail,Hyderabad,1928.88,0.0
4098,Men,Lifestyle,Waffle One,L,0.0,6110.030000000001,0.0,0.0,2024/09/11,Retail,Bangalore,2371.45,0.0
4099,Women,Soccer,Tiempo Legend,Unknown,0.0,8864.29,0.0,0.0,2025/03/15,Online,Pune,3616.91,0.0
4100,Men,Running,Pegasus Turbo,L,0.0,3315.29,0.0,0.0,2024-03-19,Online,Delhi,1507.71,0.0
4101,Men,Soccer,Mercurial Superfly,Unknown,0.0,6110.030000000001,0.0,0.0,2024-07-10,Retail,Delhi,3064.92,0.0
4102,Men,Basketball,LeBron 20,Unknown,-1.0,6110.030000000001,0.0,0.0,20-06-2025,Retail,Mumbai,1310.35,0.0
4104,Kids,Basketball,Zoom Freak,11,2.0,6110.030000000001,0.0,0.0,16-07-2025,Online,Bangalore,3999.21,0.0
4105,Men,Running,Pegasus Turbo,XL,0.0,3489.95,0.0,0.0,2024-05-25,Retail,Bangalore,2093.87,0.0
4107,Kids,Running,React Infinity,L,2.0,6110.030000000001,0.0,0.0,2025/04/27,Retail,Hyderabad,779.19,0.0
4108,Kids,Running,Pegasus Turbo,L,2.0,2767.55,0.19,4483.43,2023-11-25,Online,Kolkata,1059.07,4.48343
4109,Kids,Training,SuperRep Go,12,0.0,9731.83,0.0,0.0,2024/11/29,Online,Mumbai,-675.88,0.0
4110,Men,Training,Metcon 7,M,2.0,6110.030000000001,0.41,0.0,2024/08/26,Retail,Hyderabad,3387.91,0.0
4111,Women,Lifestyle,Waffle One,L,-1.0,4934.05,0.83,-838.79,26-11-2024,Retail,Bangalore,2377.84,-0.8387899999999999
4112,Women,Running,React Infinity,L,-1.0,6254.85,0.0,0.0,2025/04/22,Online,Delhi,2093.68,0.0
4113,Kids,Basketball,Zoom Freak,L,2.0,6435.66,1.05,-643.57,12-05-2025,Online,Bangalore,3372.49,-0.6435700000000001
4114,Kids,Training,Metcon 7,XL,4.0,4307.83,0.0,0.0,2025/07/13,Retail,Bangalore,-233.59,0.0
4115,Men,Basketball,Air Jordan,M,0.0,4613.79,0.0,0.0,14-05-2025,Retail,Delhi,-758.5,0.0
4116,Women,Lifestyle,Air Force 1,9,0.0,3854.22,0.0,0.0,2024-08-19,Online,Pune,-43.41,0.0
4117,Women,Basketball,Zoom Freak,M,0.0,9501.67,0.51,0.0,2024/10/03,Online,Hyderabad,266.4,0.0
4118,Kids,Basketball,LeBron 20,XL,4.0,5355.64,0.0,0.0,21-05-2025,Retail,Mumbai,-538.94,0.0
4119,Kids,Training,ZoomX Invincible,M,0.0,8849.62,0.69,0.0,25-08-2024,Online,Mumbai,1451.15,0.0
4121,Kids,Training,ZoomX Invincible,6,0.0,2763.46,1.0,0.0,07-11-2024,Retail,Bangalore,-399.33,0.0
4122,Kids,Lifestyle,Dunk Low,11,1.0,6110.030000000001,0.0,0.0,2025/06/18,Retail,Mumbai,-261.43,0.0
4124,Kids,Basketball,LeBron 20,M,1.0,6110.030000000001,0.0,0.0,2023-10-16,Online,Delhi,477.62,0.0
4126,Women,Training,SuperRep Go,10,0.0,6110.030000000001,0.0,0.0,20-07-2025,Retail,Delhi,1345.61,0.0
4127,Women,Running,Free RN,L,-1.0,4690.15,0.49,-2391.98,2024-12-21,Online,Kolkata,1331.92,-2.39198
4129,Men,Running,Pegasus Turbo,Unknown,0.0,3445.62,0.24,0.0,2025-03-02,Retail,Kolkata,-29.1,0.0
4131,Women,Running,React Infinity,L,0.0,2081.15,0.9,0.0,16-11-2024,Online,Bangalore,3544.31,0.0
4132,Women,Lifestyle,Dunk Low,XL,0.0,5087.72,0.07,0.0,2024/08/08,Online,Hyderabad,-921.97,0.0
4133,Men,Basketball,Air Jordan,L,3.0,4105.06,0.0,0.0,09-11-2024,Online,Mumbai,1015.38,0.0
4135,Men,Training,SuperRep Go,Unknown,2.0,3860.5,0.0,0.0,14-10-2024,Retail,Delhi,1756.3,0.0
4136,Kids,Lifestyle,Air Force 1,6,0.0,6110.030000000001,0.0,0.0,16-11-2024,Online,Delhi,-105.03,0.0
4137,Women,Basketball,LeBron 20,Unknown,0.0,2310.45,0.0,0.0,02-01-2025,Retail,Hyderabad,2244.75,0.0
4138,Kids,Running,Free RN,Unknown,0.0,6110.030000000001,1.13,0.0,13-07-2025,Retail,Pune,3938.78,0.0
4139,Women,Training,Flex Trainer,Unknown,0.0,6465.53,0.0,0.0,31-12-2024,Online,Kolkata,-279.09,0.0
4140,Women,Running,Air Zoom,XL,-1.0,6110.030000000001,0.0,0.0,2025-04-28,Online,Bangalore,3381.94,0.0
4141,Men,Training,ZoomX Invincible,7,0.0,2406.03,0.0,0.0,2024/12/21,Online,Bangalore,1504.9,0.0
4143,Women,Running,React Infinity,Unknown,0.0,6110.030000000001,0.0,0.0,2025/03/26,Retail,Delhi,3876.35,0.0
4146,Kids,Lifestyle,Blazer Mid,10,0.0,6110.030000000001,0.0,0.0,2023-08-27,Online,Mumbai,1217.01,0.0
4147,Men,Basketball,Zoom Freak,L,1.0,7659.09,0.0,0.0,2024/11/26,Online,Delhi,106.35,0.0
4148,Kids,Soccer,Phantom GT,7,3.0,5943.25,0.0,0.0,18-07-2025,Retail,Pune,-900.4,0.0
4149,Women,Training,SuperRep Go,10,4.0,5716.52,0.0,0.0,2024/09/14,Retail,Pune,274.76,0.0
4150,Men,Basketball,Zoom Freak,11,0.0,6110.030000000001,0.81,0.0,2024/12/17,Retail,Pune,3076.73,0.0
4151,Kids,Training,Metcon 7,M,0.0,7282.99,0.05,0.0,2024/10/10,Retail,Kolkata,871.53,0.0
4152,Men,Basketball,Kyrie Flytrap,XL,1.0,6110.030000000001,0.0,0.0,2024/08/07,Online,Mumbai,1011.99,0.0
4153,Women,Running,Pegasus Turbo,Unknown,2.0,6110.030000000001,0.0,0.0,2025/02/13,Retail,Kolkata,2255.74,0.0
4156,Men,Running,React Infinity,M,0.0,7417.67,0.0,0.0,2024-05-20,Online,Mumbai,203.96,0.0
4157,Men,Basketball,Zoom Freak,XL,3.0,6110.030000000001,0.0,0.0,2025-07-09,Retail,Delhi,-699.76,0.0
4158,Women,Lifestyle,Blazer Mid,L,0.0,6110.030000000001,0.0,0.0,18-08-2024,Online,Hyderabad,3155.41,0.0
4161,Men,Running,Air Zoom,L,0.0,6110.030000000001,0.4,0.0,2025/04/16,Online,Kolkata,1864.83,0.0
4163,Men,Training,SuperRep Go,L,0.0,6110.030000000001,0.0,0.0,2024-09-12,Retail,Hyderabad,1942.39,0.0
4164,Men,Soccer,Tiempo Legend,XL,0.0,2196.67,0.0,0.0,2025/07/21,Online,Bangalore,-1088.9,0.0
4165,Women,Training,SuperRep Go,XL,1.0,6110.030000000001,0.26,0.0,2024-11-20,Online,Bangalore,2194.38,0.0
